"Kirguistán","countries","","","260","","","","","","Kirguistán","",""
"Kiribati","countries","","","265","","","KIR","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Kiribati","http://aims.fao.org/aos/geopolitical.owl#Kiribati","Kiribati","",""
"Korea","countries","","","382","","","PRK","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Democratic_People_s_Republic_of_Korea_the","http://aims.fao.org/aos/geopolitical.owl#Democratic_People_s_Republic_of_Korea_the","Korea","",""
"Kosovo","countries","","","272","","","","","","Kosovo","",""
"Koweït","countries","","","274","","","","","","Koweït","",""
"Kuwait","countries","","","273","","","KWT","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Kuwait","http://aims.fao.org/aos/geopolitical.owl#Kuwait","Kuwait","",""
"Kyrgyzstan","countries","","","259","","","KGZ","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Kyrgyzstan","http://aims.fao.org/aos/geopolitical.owl#Kyrgyzstan","Kyrgyzstan","",""
"Lao","countries","","","275","","","LAO","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Lao_People_s_Democratic_Republic__the","http://aims.fao.org/aos/geopolitical.owl#Lao_People_s_Democratic_Republic__the","Lao","",""
"Laos","countries","","plain_text","0","","","","","","Laos","",""
"Latin America","countries","","plain_text","7","","","","","","Latin America","",""
"Latvia","countries","","","294","","","LVA","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Latvia","http://aims.fao.org/aos/geopolitical.owl#Latvia","Latvia","",""
"Lebanon","countries","","","276","","","LBN","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Lebanon","http://aims.fao.org/aos/geopolitical.owl#Lebanon","Lebanon","",""
"Lesotho","countries","","","288","","","LSO","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Lesotho","http://aims.fao.org/aos/geopolitical.owl#Lesotho","Lesotho","",""
"Letonia","countries","","","295","","","","","","Letonia","",""
"Lettonie","countries","","","296","","","","","","Lettonie","",""
"Liban","countries","","","278","","","","","","Liban","",""
"Líbano","countries","","","277","","","","","","Líbano","",""
"Liberia","countries","","","279","","","LBR","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Liberia","http://aims.fao.org/aos/geopolitical.owl#Liberia","Liberia","",""
"Libia","countries","","","281","","","","","","Libia","",""
"Libya","countries","","","280","","","LBY","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Libya","http://aims.fao.org/aos/geopolitical.owl#Libya","Libya","",""
"Libye","countries","","","282","","","","","","Libye","",""
"Liechtenstein","countries","","","286","","","LIE","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Liechtenstein","http://aims.fao.org/aos/geopolitical.owl#Liechtenstein","Liechtenstein","",""
"Lithuania","countries","","","289","","","LTU","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Lithuania","http://aims.fao.org/aos/geopolitical.owl#Lithuania","Lithuania","",""
"Lituania","countries","","","290","","","","","","Lituania","",""
"Lituanie","countries","","","291","","","","","","Lituanie","",""
"Luxembourg","countries","","","292","","","LUX","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Luxembourg","http://aims.fao.org/aos/geopolitical.owl#Luxembourg","Luxembourg","",""
"Luxemburgo","countries","","","293","","","","","","Luxemburgo","",""
"Macao","countries","","","298","","","","","","Macao","",""
"Macao S.A.R","countries","","","297","","","","","","Macao S.A.R","",""
"Macao S.A.R., China","countries","","plain_text","0","","","","","","Macao S.A.R., China","",""
"Macédoine","countries","","","314","","","","","","Macédoine","",""
"Macedonia","countries","","","313","","","MKD","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/The_former_Yugoslav_Republic_of_Macedonia","http://aims.fao.org/aos/geopolitical.owl#The_former_Yugoslav_Republic_of_Macedonia","Macedonia","",""
"Madagascar","countries","","","305","","","MDG","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Madagascar","http://aims.fao.org/aos/geopolitical.owl#Madagascar","Madagascar","",""
"MadeUpCountry","countries","","","0","","","","","","MadeUpCountry","",""
"Malaisie","countries","","","337","","","","","","Malaisie","",""
"Malasia","countries","","","336","","","","","","Malasia","",""
"Malawi","countries","","","334","","","MWI","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Malawi","http://aims.fao.org/aos/geopolitical.owl#Malawi","Malawi","",""
"Malaysia","countries","","","335","","","MYS","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Malaysia","http://aims.fao.org/aos/geopolitical.owl#Malaysia","Malaysia","",""
"Maldivas","countries","","","307","","","","","","Maldivas","",""
"Maldives","countries","","","306","","","MDV","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Maldives","http://aims.fao.org/aos/geopolitical.owl#Maldives","Maldives","",""
"Mali","countries","","","315","","","MLI","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Mali","http://aims.fao.org/aos/geopolitical.owl#Mali","Mali","",""
"Malta","countries","","","316","","","MLT","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Malta","http://aims.fao.org/aos/geopolitical.owl#Malta","Malta","",""
"Malte","countries","","","317","","","","","","Malte","",""
"Maroc","countries","","","302","","","","","","Maroc","",""
"Marruecos","countries","","","301","","","","","","Marruecos","",""
"Marshall Islands","countries","","","310","","","MHL","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Marshall_Islands__the","http://aims.fao.org/aos/geopolitical.owl#Marshall_Islands__the","Marshall Islands","",""
"Martinica","countries","","","330","","","","","","Martinica","",""
"Martinique","countries","","","329","","","","","","Martinique","",""
"Maurice","countries","","","333","","","","","","Maurice","",""
"Mauricio","countries","","","332","","","","","","Mauricio","",""
"Mauritania","countries","","","326","","","MRT","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Mauritania","http://aims.fao.org/aos/geopolitical.owl#Mauritania","Mauritania","",""
"Mauritanie","countries","","","327","","","","","","Mauritanie","",""
"Mauritius","countries","","","331","","","MUS","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Mauritius","http://aims.fao.org/aos/geopolitical.owl#Mauritius","Mauritius","",""
"Mexico","countries","","","308","","","MEX","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Mexico","http://aims.fao.org/aos/geopolitical.owl#Mexico","Mexico","",""
"Mexique","countries","","","309","","","","","","Mexique","",""
"Micronesia","countries","","","168","","","FSM","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Micronesia__Fed_States_of_","http://aims.fao.org/aos/geopolitical.owl#Micronesia__Fed_States_of_","Micronesia","",""
"Micronesia, Fed. Sts.","countries","","plain_text","0","","","","","","Micronesia, Fed. Sts.","",""
"Micronésie","countries","","","169","","","","","","Micronésie","",""
"Middle East","countries","","plain_text","0","","","","","","Middle East","",""
"Moldova","countries","","","304","","","MDA","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Republic_of_Moldova","http://aims.fao.org/aos/geopolitical.owl#Republic_of_Moldova","Moldova","",""
"Monaco","countries","","","303","","","MCO","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Monaco","http://aims.fao.org/aos/geopolitical.owl#Monaco","Monaco","",""
"Mongolia","countries","","","320","","","MNG","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Mongolia","http://aims.fao.org/aos/geopolitical.owl#Mongolia","Mongolia","",""
"Mongolie","countries","","","321","","","","","","Mongolie","",""
"Montenegro","countries","","","319","","","MNE","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Montenegro","http://aims.fao.org/aos/geopolitical.owl#Montenegro","Montenegro","",""
"Montserrat","countries","","","328","","","","","","Montserrat","",""
"Morocco","countries","","","300","","","MAR","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Morocco","http://aims.fao.org/aos/geopolitical.owl#Morocco","Morocco","",""
"Mozambique","countries","","","325","","","MOZ","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Mozambique","http://aims.fao.org/aos/geopolitical.owl#Mozambique","Mozambique","",""
"Myanmar","countries","","","318","","","MMR","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Myanmar","http://aims.fao.org/aos/geopolitical.owl#Myanmar","Myanmar","",""
"Namibia","countries","","","338","","","NAM","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Namibia","http://aims.fao.org/aos/geopolitical.owl#Namibia","Namibia","",""
"Namibie","countries","","","339","","","","","","Namibie","",""
"Nauru","countries","","","358","","","NRU","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Nauru","http://aims.fao.org/aos/geopolitical.owl#Nauru","Nauru","",""
"Nepal","countries","","","357","","","NPL","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Nepal","http://aims.fao.org/aos/geopolitical.owl#Nepal","Nepal","",""
"Netherlands","countries","","","351","","","NLD","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Netherlands_the","http://aims.fao.org/aos/geopolitical.owl#Netherlands_the","Netherlands","",""
"Netherlands Antilles","countries","","plain_text","0","","","","","","Netherlands Antilles","",""
"New Caledonia","countries","","","340","","","","","","New Caledonia","",""
"New Zealand","countries","","","359","","","NZL","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/New_Zealand","http://aims.fao.org/aos/geopolitical.owl#New_Zealand","New Zealand","",""
"Nicaragua","countries","","","348","","","NIC","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Nicaragua","http://aims.fao.org/aos/geopolitical.owl#Nicaragua","Nicaragua","",""
"Niger","countries","","","343","","","NER","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Niger_the","http://aims.fao.org/aos/geopolitical.owl#Niger_the","Niger","",""
"Nigeria","countries","","","347","","","NGA","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Nigeria","http://aims.fao.org/aos/geopolitical.owl#Nigeria","Nigeria","",""
"Nioué","countries","","","350","","","","","","Nioué","",""
"Niue","countries","","","349","","","NIU","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Niue","http://aims.fao.org/aos/geopolitical.owl#Niue","Niue","",""
"Norfolk Island","countries","","","344","","","","","","Norfolk Island","",""
"North Africa","countries","","plain_text","4","","","","","","North Africa","",""
"North America","countries","","plain_text","10","","","","","","North America","",""
"North Korea","countries","","plain_text","0","","","","","","North Korea","",""
"Northern Cyprus","countries","","","116","","","","","","Northern Cyprus","",""
"Northern Mariana Islands","countries","","","322","","","","","","Northern Mariana Islands","",""
"Noruega","countries","","","355","","","","","","Noruega","",""
"Norvège","countries","","","356","","","","","","Norvège","",""
"Norway","countries","","","354","","","NOR","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Norway","http://aims.fao.org/aos/geopolitical.owl#Norway","Norway","",""
"Nouvelle-Calédonie","countries","","","342","","","","","","Nouvelle-Calédonie","",""
"Nouvelle-Zélande","countries","","","361","","","","","","Nouvelle-Zélande","",""
"Nueva Caledonia","countries","","","341","","","","","","Nueva Caledonia","",""
"Nueva Zelandia","countries","","","360","","","","","","Nueva Zelandia","",""
"Oceania","countries","","plain_text","11","","","","","","Oceania","",""
"Oman","countries","","","362","","","OMN","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Oman","http://aims.fao.org/aos/geopolitical.owl#Oman","Oman","",""
"Ouganda","countries","","","489","","","","","","Ouganda","",""
"Ouzbékistan","countries","","","497","","","","","","Ouzbékistan","",""
"Países Bajos","countries","","","352","","","","","","Países Bajos","",""
"Pakistan","countries","","","363","","","PAK","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Pakistan","http://aims.fao.org/aos/geopolitical.owl#Pakistan","Pakistan","",""
"Palaos","countries","","","373","","","","","","Palaos","",""
"Palau","countries","","","372","","","PLW","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Palau","http://aims.fao.org/aos/geopolitical.owl#Palau","Palau","",""
"Palestina","countries","","","388","","","","","","Palestina","",""
"Palestine","countries","","","387","","","","","","Palestine","",""
"Panama","countries","","","364","","","PAN","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Panama","http://aims.fao.org/aos/geopolitical.owl#Panama","Panama","",""
"Papouasie-Nouvelle-Guinée","countries","","","376","","","","","","Papouasie-Nouvelle-Guinée","",""
"Papua New Guinea","countries","","","374","","","PNG","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Papua_New_Guinea","http://aims.fao.org/aos/geopolitical.owl#Papua_New_Guinea","Papua New Guinea","",""
"Papua Nueva Guinea","countries","","","375","","","","","","Papua Nueva Guinea","",""
"Paraguay","countries","","","386","","","PRY","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Paraguay","http://aims.fao.org/aos/geopolitical.owl#Paraguay","Paraguay","",""
"Pays-Bas","countries","","","353","","","","","","Pays-Bas","",""
"Pérou","countries","","","369","","","","","","Pérou","",""
"Peru","countries","","","368","","","PER","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Peru","http://aims.fao.org/aos/geopolitical.owl#Peru","Peru","",""
"Philippines","countries","","","370","","","PHL","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Philippines__the","http://aims.fao.org/aos/geopolitical.owl#Philippines__the","Philippines","",""
"Pitcairn Islands","countries","","","365","","","","","","Pitcairn Islands","",""
"Poland","countries","","","377","","","POL","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Poland","http://aims.fao.org/aos/geopolitical.owl#Poland","Poland","",""
"Polinesia Francesa","countries","","","390","","","","","","Polinesia Francesa","",""
"Pologne","countries","","","379","","","","","","Pologne","",""
"Polonia","countries","","","378","","","","","","Polonia","",""
"Polynésie française","countries","","","391","","","","","","Polynésie française","",""
"Porto Rico","countries","","","381","","","","","","Porto Rico","",""
"Portugal","countries","","","385","","","PRT","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Portugal","http://aims.fao.org/aos/geopolitical.owl#Portugal","Portugal","",""
"Puerto Rico","countries","","","380","","","","","","Puerto Rico","",""
"Qatar","countries","","","392","","","QAT","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Qatar","http://aims.fao.org/aos/geopolitical.owl#Qatar","Qatar","",""
"Reino Unido","countries","","","172","","","","","","Reino Unido","",""
"Republic of Korea","countries","","","269","","","KOR","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Republic_of_Korea__the","http://aims.fao.org/aos/geopolitical.owl#Republic_of_Korea__the","Republic of Korea","",""
"República Centroafricana","countries","","","80","","","","","","República Centroafricana","",""
"República Checa","countries","","","123","","","","","","República Checa","",""
"República de Corea","countries","","","270","","","","","","República de Corea","",""
"República Democrática del Congo","countries","","","95","","","","","","República Democrática del Congo","",""
"República Dominicana","countries","","","135","","","","","","República Dominicana","",""
"República Turca del Norte de Chipre","countries","","","117","","","","","","República Turca del Norte de Chipre","",""
"République arabe syrienne","countries","","","457","","","","","","République arabe syrienne","",""
"République centrafricaine","countries","","","81","","","","","","République centrafricaine","",""
"République de Corée","countries","","","271","","","","","","République de Corée","",""
"République démocratique du Congo","countries","","","96","","","","","","République démocratique du Congo","",""
"République dominicaine","countries","","","136","","","","","","République dominicaine","",""
"République tchèque","countries","","","124","","","","","","République tchèque","",""
"République-Unie de Tanzanie","countries","","","487","","","","","","République-Unie de Tanzanie","",""
"Reunión","countries","","","394","","","","","","Reunión","",""
"Romania","countries","","","393","","","ROU","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Romania","http://aims.fao.org/aos/geopolitical.owl#Romania","Romania","",""
"Roumanie","countries","","","396","","","","","","Roumanie","",""
"Royaume-Uni","countries","","","173","","","","","","Royaume-Uni","",""
"Rumania","countries","","","395","","","","","","Rumania","",""
"Rusia","countries","","","398","","","","","","Rusia","",""
"Russia","countries","","","397","","","RUS","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Russian_Federation__the","http://aims.fao.org/aos/geopolitical.owl#Russian_Federation__the","Russia","",""
"Rwanda","countries","","","400","","","RWA","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Rwanda","http://aims.fao.org/aos/geopolitical.owl#Rwanda","Rwanda","",""
"Sahara Occidental","countries","","","402","","","","","","Sahara Occidental","",""
"Saint Barthélemy","countries","","","59","","","","","","Saint Barthélemy","",""
"Saint Helena, Ascension and Tristan da Cunha","countries","","","415","","","","","","Saint Helena, Ascension and Tristan da Cunha","",""
"Saint Kitts and Nevis","countries","","","266","","","KNA","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Saint_Kitts_and_Nevis","http://aims.fao.org/aos/geopolitical.owl#Saint_Kitts_and_Nevis","Saint Kitts and Nevis","",""
"Saint Kitts y Nevis","countries","","","267","","","","","","Saint Kitts y Nevis","",""
"Saint Lucia","countries","","","283","","","LCA","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Saint_Lucia","http://aims.fao.org/aos/geopolitical.owl#Saint_Lucia","Saint Lucia","",""
"Saint Pierre and Miquelon","countries","","","430","","","","","","Saint Pierre and Miquelon","",""
"Saint Vincent and Grenadines","countries","","plain_text","0","","","","","","Saint Vincent and Grenadines","",""
"Saint Vincent and the Grenadines","countries","","","501","","","VCT","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Saint_Vincent_and_the_Grenadines","http://aims.fao.org/aos/geopolitical.owl#Saint_Vincent_and_the_Grenadines","Saint Vincent and the Grenadines","",""
"Saint-Barthélemy","countries","","","61","","","","","","Saint-Barthélemy","",""
"Saint-Kitts-et-Nevis","countries","","","268","","","","","","Saint-Kitts-et-Nevis","",""
"Saint-Marin","countries","","","425","","","","","","Saint-Marin","",""
"Saint-Martin","countries","","","299","","","","","","Saint-Martin","",""
"Saint-Pierre y Miquelon","countries","","","431","","","","","","Saint-Pierre y Miquelon","",""
"Saint-Pierre-et-Miquelon","countries","","","432","","","","","","Saint-Pierre-et-Miquelon","",""
"Saint-Siège","countries","","","500","","","","","","Saint-Siège","",""
"Saint-Vincent-et-les Grenadines","countries","","","503","","","","","","Saint-Vincent-et-les Grenadines","",""
"Sainte-Hélène, Ascension et Tristan de Cunha","countries","","","417","","","","","","Sainte-Hélène, Ascension et Tristan de Cunha","",""
"Sainte-Lucie","countries","","","285","","","","","","Sainte-Lucie","",""
"Samoa","countries","","","516","","","WSM","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Samoa","http://aims.fao.org/aos/geopolitical.owl#Samoa","Samoa","American Samoa",""
"Samoa américaines","countries","","","21","","","","","","Samoa américaines","",""
"Samoa Americana","countries","","","20","","","","","","Samoa Americana","",""
"San Bartolomé","countries","","","60","","","","","","San Bartolomé","",""
"San Marino","countries","","","424","","","SMR","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/San_Marino","http://aims.fao.org/aos/geopolitical.owl#San_Marino","San Marino","",""
"San Vicente y las Granadinas","countries","","","502","","","","","","San Vicente y las Granadinas","",""
"Santa Elena, Ascension y Tristan da Cunha","countries","","","416","","","","","","Santa Elena, Ascension y Tristan da Cunha","",""
"Santa Lucía","countries","","","284","","","","","","Santa Lucía","",""
"Santa Sede","countries","","","499","","","","","","Santa Sede","",""
"Santo Tomé y Príncipe","countries","","","439","","","","","","Santo Tomé y Príncipe","",""
"Sao Tome and Principe","countries","","","438","","","STP","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Sao_Tome_and_Principe","http://aims.fao.org/aos/geopolitical.owl#Sao_Tome_and_Principe","Sao Tome and Principe","",""
"Sao Tomé-et-Principe","countries","","","440","","","","","","Sao Tomé-et-Principe","",""
"Saudi Arabia","countries","","","403","","","SAU","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Saudi_Arabia","http://aims.fao.org/aos/geopolitical.owl#Saudi_Arabia","Saudi Arabia","Arabia Saudita","Arabie saoudite"
"Senegal","countries","","","408","","","SEN","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Senegal","http://aims.fao.org/aos/geopolitical.owl#Senegal","Senegal","",""
"Serbia","countries","","","433","","","SRB","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Serbia","http://aims.fao.org/aos/geopolitical.owl#Serbia","Serbia","",""
"Serbie","countries","","","434","","","","","","Serbie","",""
"Seychelles","countries","","","454","","","SYC","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Seychelles","http://aims.fao.org/aos/geopolitical.owl#Seychelles","Seychelles","",""
"Siachen Glacier","countries","","","253","","","","","","Siachen Glacier","",""
"Sierra Leona","countries","","","422","","","","","","Sierra Leona","",""
"Sierra Leone","countries","","","421","","","SLE","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Sierra_Leone","http://aims.fao.org/aos/geopolitical.owl#Sierra_Leone","Sierra Leone","",""
"Singapore","countries","","","409","","","SGP","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Singapore","http://aims.fao.org/aos/geopolitical.owl#Singapore","Singapore","",""
"Singapour","countries","","","411","","","","","","Singapour","",""
"Singapur","countries","","","410","","","","","","Singapur","",""
"Sint Maarten","countries","","","453","","","","","","Sint Maarten","",""
"Siria","countries","","","456","","","","","","Siria","",""
"Slovakia","countries","","","442","","","SVK","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Slovakia","http://aims.fao.org/aos/geopolitical.owl#Slovakia","Slovakia","",""
"Slovaquie","countries","","","444","","","","","","Slovaquie","",""
"Slovenia","countries","","","445","","","SVN","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Slovenia","http://aims.fao.org/aos/geopolitical.owl#Slovenia","Slovenia","",""
"Slovénie","countries","","","447","","","","","","Slovénie","",""
"Solomon Islands","countries","","","418","","","SLB","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Solomon_Islands","http://aims.fao.org/aos/geopolitical.owl#Solomon_Islands","Solomon Islands","",""
"Somalia","countries","","","428","","","SOM","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Somalia","http://aims.fao.org/aos/geopolitical.owl#Somalia","Somalia","",""
"Somalie","countries","","","429","","","","","","Somalie","",""
"Somaliland","countries","","","426","","","","","","Somaliland","",""
"Somalilandia","countries","","","427","","","","","","Somalilandia","",""
"Soudan","countries","","","407","","","","","","Soudan","",""
"Soudan du Sud","countries","","","437","","","","","","Soudan du Sud","",""
"South Africa","countries","","","519","","","ZAF","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/South_Africa","http://aims.fao.org/aos/geopolitical.owl#South_Africa","South Africa","",""
"South America","countries","","plain_text","0","","","","","","South America","",""
"South Asia","countries","","plain_text","1","","","","","","South Asia","",""
"South Georgia and South Sandwich Islands","countries","","","412","","","","","","South Georgia and South Sandwich Islands","",""
"South Korea","countries","","plain_text","0","","","","","","South Korea","",""
"South Sudan","countries","","","435","","","SSD","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/South_Sudan","http://aims.fao.org/aos/geopolitical.owl#South_Sudan","South Sudan","",""
"Southern Africa","countries","","plain_text","1","","","","","","Southern Africa","",""
"Spain","countries","","","147","","","ESP","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Spain","http://aims.fao.org/aos/geopolitical.owl#Spain","Spain","",""
"Sri Lanka","countries","","","287","","","LKA","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Sri_Lanka","http://aims.fao.org/aos/geopolitical.owl#Sri_Lanka","Sri Lanka","",""
"Sudáfrica","countries","","","520","","","","","","Sudáfrica","",""
"Sudan","countries","","","406","","","SDN","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Sudan_the","http://aims.fao.org/aos/geopolitical.owl#Sudan_the","Sudan","",""
"Sudán del Sur","countries","","","436","","","","","","Sudán del Sur","",""
"Suecia","countries","","","449","","","","","","Suecia","",""
"Suède","countries","","","450","","","","","","Suède","",""
"Suisse","countries","","","85","","","","","","Suisse","",""
"Suiza","countries","","","84","","","","","","Suiza","",""
"Suriname","countries","","","441","","","SUR","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Suriname","http://aims.fao.org/aos/geopolitical.owl#Suriname","Suriname","",""
"Swaziland","countries","","","451","","","SWZ","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Swaziland","http://aims.fao.org/aos/geopolitical.owl#Swaziland","Swaziland","",""
"Swazilandia","countries","","","452","","","","","","Swazilandia","",""
"Sweden","countries","","","448","","","SWE","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Sweden","http://aims.fao.org/aos/geopolitical.owl#Sweden","Sweden","",""
"Switzerland","countries","","","83","","","CHE","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Switzerland","http://aims.fao.org/aos/geopolitical.owl#Switzerland","Switzerland","",""
"Syria","countries","","plain_text","0","","","","","","Syria","",""
"Syrian Arab Republic","countries","","","455","","","SYR","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Syrian_Arab_Republic_the","http://aims.fao.org/aos/geopolitical.owl#Syrian_Arab_Republic_the","Syrian Arab Republic","",""
"Tadjikistan","countries","","","469","","","","","","Tadjikistan","",""
"Tailandia","countries","","","465","","","","","","Tailandia","",""
"Tajikistan","countries","","","467","","","TJK","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Tajikistan","http://aims.fao.org/aos/geopolitical.owl#Tajikistan","Tajikistan","",""
"Tanzanía","countries","","","486","","","","","","Tanzanía","",""
"Tayikistán","countries","","","468","","","","","","Tayikistán","",""
"Tchad","countries","","","462","","","","","","Tchad","",""
"Terres australes et antarctiques françaises","countries","","","30","","","","","","Terres australes et antarctiques françaises","",""
"Territoire britannique de l'océan Indien","countries","","","231","","","","","","Territoire britannique de l'océan Indien","",""
"Territoire de l'océan Indien","countries","","","228","","","","","","Territoire de l'océan Indien","",""
"Territorio Británico del Océano Índico","countries","","","230","","","","","","Territorio Británico del Océano Índico","",""
"Territorio del Océano Índico","countries","","","227","","","","","","Territorio del Océano Índico","",""
"Thailand","countries","","","464","","","THA","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Thailand","http://aims.fao.org/aos/geopolitical.owl#Thailand","Thailand","",""
"Thaïlande","countries","","","466","","","","","","Thaïlande","",""
"Tierras Australes y Antárticas Francesas","countries","","","29","","","","","","Tierras Australes y Antárticas Francesas","",""
"Timor-Leste","countries","","","473","","","TLS","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Timor-Leste","http://aims.fao.org/aos/geopolitical.owl#Timor-Leste","Timor-Leste","",""
"Togo","countries","","","463","","","TGO","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Togo","http://aims.fao.org/aos/geopolitical.owl#Togo","Togo","",""
"Tokélaou","countries","","","471","","","","","","Tokélaou","",""
"Tokelau","countries","","","470","","","TKL","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Tokelau","http://aims.fao.org/aos/geopolitical.owl#Tokelau","Tokelau","",""
"Tonga","countries","","","474","","","TON","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Tonga","http://aims.fao.org/aos/geopolitical.owl#Tonga","Tonga","",""
"Trinidad and Tobago","countries","","","475","","","TTO","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Trinidad_and_Tobago","http://aims.fao.org/aos/geopolitical.owl#Trinidad_and_Tobago","Trinidad and Tobago","",""
"Trinidad y Tabago","countries","","","476","","","","","","Trinidad y Tabago","",""
"Trinité-et-Tobago","countries","","","477","","","","","","Trinité-et-Tobago","",""
"Túnez","countries","","","479","","","","","","Túnez","",""
"Tunisia","countries","","","478","","","TUN","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Tunisia","http://aims.fao.org/aos/geopolitical.owl#Tunisia","Tunisia","",""
"Tunisie","countries","","","480","","","","","","Tunisie","",""
